Name,ID,Industry
Sanmit Infra Limited,SANINFRA,Refineries & Marketing
Olectra Greentech Ltd,OLECTRA,Passenger Cars & Utility Vehicles
MPS LTD.,MPSLTD,E-Learning
RAINBOW DENIM LTD.,RAINBOWDQ,Other Textile Products
CERA SANITARYWARE LTD.,CERA,Sanitary Ware
T.SPIRITUAL WORLD LTD.,TSPIRITUAL,Software Products
BHARTI AIRTEL LTD.,BHARTIARTL,Telecom - Cellular & Fixed line services
SHALIMAR WIRES INDUSTRIES LTD.,SHALIWIR,Copper
COMPUAGE INFOCOM LTD.,COMPUAGE,Computers Hardware & Equipments
GULSHAN POLYOLS LTD.,GULPOLY,Commodity Chemicals
Faze Three Autofab Ltd-$,FAZE3AUTO,Other Textile Products
PONNI SUGARS (ERODE) LTD.,PONNIERODE,Sugar
PUNJAB NATIONAL BANK,PNB,Public Sector Bank
ORACLE FINANCIAL SERVICES SOFTWARE LTD.,OFSS,Software Products
HAZOOR MULTI PROJECTS LTD.-$,HAZOOR,Residential- Commercial Projects
Kama Holdings Limited-$,KAMAHOLD,Holding Company
MATHER & PLATT FIRE SYSTEMS LTD.,MPFSL,Diversified Commercial Services
APTECH LTD.,APTECHT,Education
UNION BANK OF INDIA,UNIONBANK,Public Sector Bank
UNITED BREWERIES LTD.-$,UBL,Breweries & Distilleries
ISMT LTD.,ISMTLTD,Iron & Steel Products
NOIDA TOLL BRIDGE COMPANY LTD.,NOIDATOLL,Toll bridge operator
GRANULES INDIA LTD.-$,GRANULES,Pharmaceuticals
CANARA BANK,CANBK,Public Sector Bank
BALMER LAWRIE INVESTMENTS LTD.,BLIL,Non Banking Financial Company (NBFC)
POKARNA LTD.,POKARNA,Furniture- Home Furnishing- Flooring
DIVI'S LABORATORIES LTD.,DIVISLAB,Pharmaceuticals
ASTRA MICROWAVE PRODUCTS LTD.,ASTRAMICRO,Aerospace & Defense
RADICO KHAITAN LTD.,RADICO,Breweries & Distilleries
SHRIRAM CITY UNION FINANCE LTD.,SHRIRAMCIT,Non Banking Financial Company (NBFC)
MARUTI SUZUKI INDIA LTD.,MARUTI,Passenger Cars & Utility Vehicles
RAJAPALAYAM MILLS LTD.-$,RAJPALAYAM,Other Textile Products
Navin Fluorine International Limited-$,NAVINFLUOR,Commodity Chemicals
UCO BANK,UCOBANK,Public Sector Bank
B.A.G.FILMS & MEDIA LTD.,BAGFILMS,TV Broadcasting & Software Production
JINDAL STAINLESS LTD.,JSL,Iron & Steel
SUPRAJIT ENGINEERING LTD.-$,SUPRAJIT,Auto Components & Equipments
TVS ELECTRONICS LTD.,TVSELECT,Computers Hardware & Equipments
INDRAPRASTHA GAS LTD.,IGL,LPG/CNG/PNG/LNG Supplier
TV TODAY NETWORK LTD.,TVTODAY,TV Broadcasting & Software Production
Palred Technologies Limited,PALRED,IT Enabled Services
PETRONET LNG LTD.,PETRONET,LPG/CNG/PNG/LNG Supplier
BIOCON LTD.,BIOCON,Pharmaceuticals
PTC INDIA LTD.,PTC,Power Trading
BANK OF MAHARASHTRA,MAHABANK,Public Sector Bank
RAMKRISHNA FORGINGS LTD.,RKFORGE,Castings & Forgings
DATAMATICS GLOBAL SERVICES LTD.,DATAMATICS,IT Enabled Services
NEW DELHI TELEVISION LTD.,NDTV,TV Broadcasting & Software Production
Strides Pharma Science Ltd,STAR,Pharmaceuticals
JAIPRAKASH ASSOCIATES LTD.,JPASSOCIAT,Civil Construction
ULTRATECH CEMENT LTD.,ULTRACEMCO,Cement & Cement Products
MINDA INDUSTRIES LTD.-$,MINDAIND,Auto Components & Equipments
TATA CONSULTANCY SERVICES LTD.,TCS,Computers - Software & Consulting
Coforge Ltd,COFORGE,Computers - Software & Consulting
GP Petroleums Limited,GULFPETRO,Lubricants
CENTURY PLYBOARDS (I) LTD.-$,CENTURYPLY,Plywood Boards/ Laminates
Welspun Enterprises Ltd,WELENT,Engineering- Designing & Construction
NTPC LTD.,NTPC,Electric Utilities
S.A.L.STEEL LTD.,SALSTEEL,Sponge Iron
JBM AUTO LTD.,JBMA,Auto Components & Equipments
DWARIKESH SUGAR INDUSTRIES LTD.,DWARKESH,Sugar
INDOCO REMEDIES LTD.,INDOCO,Pharmaceuticals
VIP Clothing Ltd,VIPCLOTHNG,Garments & Apparels
IMPEX FERRO TECH LTD.,IMPEXFERRO,Ferro & Silica Manganese
XCHANGING SOLUTIONS LTD.,XCHANGING,Computers - Software & Consulting
JET AIRWAYS (INDIA) LTD.,JETAIRWAYS,Airline
MORARJEE TEXTILES LTD.,MORARJEE,Other Textile Products
JINDAL PHOTO LTD.,JINDALPHOT,Photographic Products
PONDY OXIDES & CHEMICALS LTD.,PONDYOXIDE,Ferro & Silica Manganese
Jaiprakash Power Ventures Limited,JPPOWER,Electric Utilities
3I INFOTECH LTD.,3IINFOTECH,Computers - Software & Consulting
MCNALLY BHARAT ENGINEERING COMPANY LTD.,MBECL,Engineering- Designing & Construction
GOKALDAS EXPORTS LTD.,GOKEX,Garments & Apparels
ALLSEC TECHNOLOGIES LTD.,ALLSEC,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
IIFL Finance Ltd,IIFL,Non Banking Financial Company (NBFC)
MANGALAM DRUGS & ORGANICS LTD.,MANGALAM,Pharmaceuticals
SHOPPERS STOP LTD.,SHOPERSTOP,Diversified Retail
CYBER MEDIA (INDIA) LTD.,CYBERMEDIA,Electronic Media
Nandan Denim Limited,NDL,Other Textile Products
JSW Holdings Limited,JSWHL,Investment Company
J.K.CEMENT LTD.,JKCEMENT,Cement & Cement Products
BEEYU OVERSEAS LTD.,BEEYU,Trading & Distributors
YES BANK LTD.,YESBANK,Private Sector Bank
NECTAR LIFESCIENCES LTD.,NECLIFE,Pharmaceuticals
MSP STEEL & POWER LTD.,MSPL,Iron & Steel Products
SPL INDUSTRIES LTD.,SPLIL,Trading - Textile Products
KARNATAKA BANK LTD.,KTKBANK,Private Sector Bank
MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,Tea & Coffee
FACOR ALLOYS LTD.,FACORALL,Ferro & Silica Manganese
IDFC LIMITED,IDFC,Holding Company
VIVIMED LABS LTD.,VIVIMEDLAB,Pharmaceuticals
RANE (MADRAS) LTD.,RML,Auto Components & Equipments
HT MEDIA LTD.,HTMEDIA,Print Media
Sasken Technologies Ltd,SASKEN,IT Enabled Services
FCS SOFTWARE SOLUTIONS LTD.,FCSSOFT,IT Enabled Services
SUZLON ENERGY LTD.,SUZLON,Heavy Electrical Equipment
AURIONPRO SOLUTIONS LTD.,AURIONPRO,Computers - Software & Consulting
SHREE RENUKA SUGARS LTD.,RENUKA,Sugar
K.M.SUGAR MILLS LTD.,KMSUGAR,Sugar
BANNARI AMMAN SPINNING MILLS LTD.,BASML,Other Textile Products
PBA INFRASTRUCTURE LTD.,PBAINFRA,Civil Construction
BOMBAY RAYON FASHIONS LTD.,BRFL,Other Textile Products
SORIL Infra Resources Ltd,SORILINFRA,Diversified
AIA ENGINEERING LTD.,AIAENG,Castings & Forgings
EVEREST KANTO CYLINDER LTD.,EKC,Industrial Equipments
KERNEX MICROSYSTEMS (INDIA) LTD.,KERNEX,Transport Related Services
REPRO INDIA LTD.,REPRO,Printing & Publication
PVR LTD.,PVR,Film Production- Distribution & Exhibition
RADHA MADHAV CORPORATION LTD.,RMCL,Packaging
PUNJ LLOYD LTD.,PUNJLLOYD,Engineering- Designing & Construction
BARTRONICS INDIA LTD.,BARTRONICS,IT Enabled Services
CELEBRITY FASHIONS LTD.,CELEBRITY,Garments & Apparels
EDUCOMP SOLUTIONS LTD.,EDUCOMP,Education
NITIN SPINNERS LTD.,NITINSPIN,Other Textile Products
ROYAL ORCHID HOTELS LTD.,ROHLTD,Hotels & Resorts
ENTERTAINMENT NETWORK (INDIA) LTD.,ENIL,Media & Entertainment
Cella Space Ltd,CELLA,Paper & Paper Products
GUJARAT STATE PETRONET LTD.,GSPL,Gas Transmission/Marketing
JAGRAN PRAKASHAN LTD.,JAGRAN,Print Media
INOX LEISURE LTD.,INOXLEISUR,Film Production- Distribution & Exhibition
DYNEMIC PRODUCTS LTD.,DYNPRO,Specialty Chemicals
SADBHAV ENGINEERING LTD.,SADBHAV,Engineering- Designing & Construction
RELIANCE COMMUNICATIONS LTD.,RCOM,Telecom - Cellular & Fixed line services
SAKUMA EXPORTS LTD.,SAKUMA,Trading & Distributors
KEC INTERNATIONAL LTD.,KEC,Heavy Electrical Equipment
GILLANDERS ARBUTHNOT & CO.LTD.,GILLANDERS,Other Textile Products
INDO TECH TRANSFORMERS LTD.,INDOTECH,Heavy Electrical Equipment
B.L.KASHYAP AND SONS LTD.,BLKASHYAP,Civil Construction
MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,M&MFIN,Non Banking Financial Company (NBFC)
VISA STEEL LTD.,VISASTEEL,Iron & Steel
NITCO LTD.,NITCO,Furniture- Home Furnishing- Flooring
MPDL Ltd,MPDL,Residential- Commercial Projects
SOLAR INDUSTRIES INDIA LTD.,SOLARINDS,Explosives
GALLANTT METAL LTD.,GALLANTT,Iron & Steel Products
MALU PAPER MILLS LTD.,MALUPAPER,Paper & Paper Products
UTTAM SUGAR MILLS LTD.,UTTAMSUGAR,Sugar
STL GLOBAL LTD.,SGL,Other Textile Products
KEWAL KIRAN CLOTHING LTD.,KKCL,Garments & Apparels
SUN TV NETWORK LTD.,SUNTV,TV Broadcasting & Software Production
GODAWARI POWER & ISPAT LTD.,GPIL,Iron & Steel Products
R Systems International Limited,RSYSTEMINT,IT Enabled Services
EMKAY GLOBAL FINANCIAL SERVICES LTD.,EMKAY,Stockbroking & Allied
TANTIA CONSTRUCTIONS LTD.,TANTIACONS,Civil Construction
LOKESH MACHINES LTD.,LOKESHMACH,Industrial Equipments
Kamdhenu Ltd,KAMDHENU,Iron & Steel Products
PAUSHAK LTD.,PAUSHAKLTD,Specialty Chemicals
GTN TEXTILES LTD.,GTNTEX,Other Textile Products
Inditrade Capital Limited,INDICAP,Other Financial Services
PRIME FOCUS LTD.,PFOCUS,Film Production- Distribution & Exhibition
ALLCARGO LOGISTICS LTD.,ALLCARGO,Logistics Solution Provider
EASUN REYROLLE LTD.,EASUNREYRL,Other Electrical Equipment
GMR INFRASTRUCTURE LTD.,GMRINFRA,Airport & Airport services
TECH MAHINDRA LTD.,TECHM,Computers - Software & Consulting
Mahindra CIE Automotive Limited,MAHINDCIE,Auto Components & Equipments
VOLTAMP TRANSFORMERS LTD.,VOLTAMP,Heavy Electrical Equipment
ATLANTA LTD.,ATLANTA,Civil Construction
Deep Energy Resources Ltd,DEEPENR,Oil Exploration & Production
HOV SERVICES LTD.,HOVS,IT Enabled Services
ACTION CONSTRUCTION EQUIPMENT LTD.,ACE,Construction Vehicles
GeeCee Ventures Limited,GEECEE,Residential- Commercial Projects
RICHA INDUSTRIES LTD.,RICHAIND,Civil Construction
GAYATRI PROJECTS LTD.,GAYAPROJ,Civil Construction
FIEM INDUSTRIES LTD.,FIEMIND,Auto Components & Equipments
JHS SVENDGAARD LABORATORIES LTD.,JHS,Personal Care
DCB Bank Limited,DCBBANK,Private Sector Bank
GLOBAL VECTRA HELICORP LTD.,GLOBALVECT,Airline
Inspirisys Solutions Ltd,INSPIRISYS,IT Enabled Services
GTL INFRASTRUCTURE LTD.,GTLINFRA,Telecom - Infrastructure
SHIVAM AUTOTECH LTD.,SHIVAMAUTO,Auto Components & Equipments
INFO EDGE (INDIA) LTD.,NAUKRI,Internet & Catalogue Retail
TORRENT POWER LTD.,TORNTPOWER,Electric Utilities
PARSVNATH DEVELOPERS LTD.,PARSVNATH,Residential- Commercial Projects
SUTLEJ TEXTILES & INDUSTRIES LTD.,SUTLEJTEX,Other Textile Products
LT FOODS LTD.,DAAWAT,Packaged Foods
Sobha Limited,SOBHA,Residential- Commercial Projects
RUCHIRA PAPERS LTD.,RUCHIRA,Paper & Paper Products
Tanla Platforms Ltd,TANLA,Software Products
Zee Media Corporation Limited,ZEEMEDIA,TV Broadcasting & Software Production
Siti Networks Ltd,SITINET,TV Broadcasting & Software Production
LUMAX AUTO TECHNOLOGIES LTD.,LUMAXTECH,Auto Components & Equipments
AUTOLINE INDUSTRIES LTD.,AUTOIND,Auto Components & Equipments
NETWORK18 MEDIA & INVESTMENTS LTD.,NETWORK18,Media & Entertainment
HUBTOWN LTD.,HUBTOWN,Residential- Commercial Projects
TV18 BROADCAST LTD.,TV18BRDCST,TV Broadcasting & Software Production
CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,CTE,Computers - Software & Consulting
TECHNOCRAFT INDUSTRIES (INDIA) LTD.,TIIL,Iron & Steel Products
REDINGTON (INDIA) LTD.,REDINGTON,Trading & Distributors
AI CHAMPDANY INDUSTRIES LTD.,AICHAMP,Jute & Jute Products
Cineline India Limited,CINELINE,Residential- Commercial Projects
Pearl Global Industries Limited,PGIL,Garments & Apparels
FIRSTSOURCE SOLUTIONS LTD.,FSL,IT Enabled Services
POWER FINANCE CORPORATION LTD.,PFC,Financial Institution
AHLUWALIA CONTRACTS (INDIA) LTD.,AHLUCONT,Civil Construction
TRANSWARRANTY FINANCE LTD.,TFL,Non Banking Financial Company (NBFC)
C & C CONSTRUCTIONS LTD.,CANDC,Civil Construction
INDIAN BANK,INDIANB,Public Sector Bank
SMS PHARMACEUTICALS LTD.,SMSPHARMA,Pharmaceuticals
ORIENTAL TRIMEX LTD.,ORIENTALTL,Furniture- Home Furnishing- Flooring
MINDTREE LTD.,MINDTREE,Computers - Software & Consulting
E-Land Apparel Limited,ELAND,Other Textile Products
Vodafone Idea Ltd,IDEA,Telecom - Cellular & Fixed line services
RAJ TELEVISION NETWORK LTD.,RAJTV,TV Broadcasting & Software Production
PAGE INDUSTRIES LTD.,PAGEIND,Garments & Apparels
AMD INDUSTRIES LTD.,AMDIND,Packaging
Lehar Footwears Ltd,LEHAR,Leather And Leather Products
Astral Ltd,ASTRAL,Plastic Products - Industrial
INDIABULLS REAL ESTATE LTD.,IBREALEST,Residential- Commercial Projects
CAMLIN FINE SCIENCES LTD.,CAMLINFINE,Specialty Chemicals
ICRA LTD.,ICRA,Ratings
DISH TV INDIA LTD.,DISHTV,TV Broadcasting & Software Production
SAHYADRI INDUSTRIES LTD.,SAHYADRI,Cement & Cement Products
SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,SRHHYPOLTD,Commodity Chemicals
FORTIS HEALTHCARE LTD.,FORTIS,Hospital
TGB BANQUETS AND HOTELS LTD.,TGBHOTELS,Hotels & Resorts
HILTON METAL FORGING LTD.,HILTON,Castings & Forgings
DELTA CORP LTD.,DELTACORP,Amusement Parks/ Other Recreation
MIC ELECTRONICS LTD.,MIC,Industrial Electronics
INSECTICIDES (INDIA) LTD.,INSECTICID,Pesticides & Agrochemicals
ASAHI SONGWON COLORS LTD.,ASAHISONG,Dyes And Pigments
HARYANA CAPFIN LTD.,HARYNACAP,Investment Company
TIME TECHNOPLAST LTD.,TIMETECHNO,Plastic Products - Industrial
HINDUJA GLOBAL SOLUTIONS LTD.,HGS,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
NELCAST LTD.,NELCAST,Castings & Forgings
V2 RETAIL LTD.,V2RETAIL,Speciality Retail
DLF LTD.,DLF,Residential- Commercial Projects
TARMAT LTD.,TARMAT,Civil Construction
ANKIT METAL & POWER LTD.,ANKITMETAL,Iron & Steel
SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,SPARC,Pharmaceuticals
HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,HDIL,Residential- Commercial Projects
SURYACHAKRA POWER CORPORATION LTD.,SURYACHAKRA,Electric Utilities
ALLIED DIGITAL SERVICES LTD.,ADSL,IT Enabled Services
ALPA LABORATORIES LTD.,ALPA,Pharmaceuticals
SIR SHADI LAL ENTERPRISES LTD.,SSLEL,Sugar
OMAXE LTD.,OMAXE,Residential- Commercial Projects
Refex Industries Limited,REFEX,Industrial Gases
CENTRAL BANK OF INDIA,CENTRALBK,Public Sector Bank
SEL MANUFACTURING COMPANY LTD.,SELMCL,Other Textile Products
ASIAN GRANITO INDIA LTD.,ASIANTILES,Furniture- Home Furnishing- Flooring
K.P.R. Mill Limited,KPRMILL,Garments & Apparels
TAKE SOLUTIONS LTD.,TAKE,Healthcare Research- Analytics & Technology
Puravankara Ltd,PURVA,Residential- Commercial Projects
MOTILAL OSWAL FINANCIAL SERVICES LTD.,MOTILALOFS,Stockbroking & Allied
VTM LTD.,VTMLTD,Other Textile Products
INDOWIND ENERGY LTD.,INDOWIND,Electric Utilities
NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,NAGREEKCAP,Investment Company
MAGNUM VENTURES LTD.,MAGNUM,Paper & Paper Products
POWER GRID CORPORATION OF INDIA LTD.,POWERGRID,Power - Transmission
KAVERI SEED COMPANY LTD.,KSCL,Other Agricultural Products
Paisalo Digital Ltd,PAISALO,Non Banking Financial Company (NBFC)
CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,CCCL,Residential- Commercial Projects
SUPREME INFRASTRUCTURE INDIA LTD.,SUPREMEINF,Engineering- Designing & Construction
MAAN ALUMINIUM LTD.,MAANALU,Aluminium
IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,IL&FSENGG,Engineering- Designing & Construction
Parle Industries Ltd,PARLEIND,Diversified Commercial Services
RELIGARE ENTERPRISES LTD.,RELIGARE,Investment Company
BARAK VALLEY CEMENTS LTD.,BVCL,Cement & Cement Products
RATHI BARS LTD.,RATHIBAR,Iron & Steel Products
ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,ADANIPORTS,Port & Port services
Edelweiss Financial Services Ltd.,EDELWEISS,Holding Company
Renaissance Global Ltd,RGL,Gems- Jewellery And Watches
KOLTE-PATIL DEVELOPERS LTD.,KOLTEPATIL,Residential- Commercial Projects
KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,KAUSHALYA,Civil Construction
Jyothy Labs Ltd,JYOTHYLAB,Household Products
ECLERX SERVICES LTD.,ECLERX,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,TRIL,Other Electrical Equipment
BRIGADE ENTERPRISES LTD.,BRIGADE,Residential- Commercial Projects
BGR ENERGY SYSTEMS LTD.,BGRENERGY,Engineering- Designing & Construction
BURNPUR CEMENT LTD.,BURNPUR,Cement & Cement Products
MANAKSIA LTD.,MANAKSIA,Iron & Steel Products
PORWAL AUTO COMPONENTS LTD.,PORWAL,Auto Components & Equipments
PPAP Automotive Limited,PPAP,Auto Components & Equipments
ARIES AGRO LTD.,ARIES,Fertilizers
KUANTUM PAPERS LTD.,KUANTUM,Paper & Paper Products
RELIANCE POWER LTD.,RPOWER,Electric Utilities
J.KUMAR INFRAPROJECTS LTD.,JKIL,Civil Construction
CORDS CABLE INDUSTRIES LTD.,CORDSCABLE,Cables - Electricals
KNR CONSTRUCTIONS LTD.,KNRCON,Civil Construction
OnMobile Global Ltd.,ONMOBILE,Other Telecom Services
SEPC Ltd,SEPC,Engineering- Designing & Construction
BANG OVERSEAS LTD.,BANG,Garments & Apparels
IRB INFRASTRUCTURE DEVELOPERS LTD.,IRB,Civil Construction
GSS INFOTECH LTD.,GSS,IT Enabled Services
NAHAR CAPITAL & FINANCIAL SERVICES LTD.,NAHARCAP,Investment Company
V-GUARD INDUSTRIES LTD.,VGUARD,Household Appliances
REC Ltd,RECLTD,Financial Institution
AJR Infra And Tolling Ltd,AJRINFRA,Engineering- Designing & Construction
Dhani Services Ltd,DHANI,Other Financial Services
TITAGARH WAGONS LTD.,TWL,Railway Wans
KIRI INDUSTRIES LTD.,KIRIINDUS,Dyes And Pigments
SANKHYA INFOTECH LTD.,SANKHYAIN,Software Products
ADITYA BIRLA MONEY LTD.-$,BIRLAMONEY,Stockbroking & Allied
Aishwarya Technologies And Telecom Ltd,AISHWARYA,Telecom -  Equipment & Accessories
JAI BALAJI INDUSTRIES LTD.,JAIBALAJI,Pig Iron
BAJAJ AUTO LTD.,BAJAJ-AUTO,2/3 Wheelers
BAJAJ FINSERV LTD.,BAJAJFINSV,Holding Company
GOKUL REFOILS & SOLVENT LTD.,GOKUL,Edible Oil
RPG LIFE SCIENCES LTD.,RPGLIFE,Pharmaceuticals
KOTAK SENSEX ETF,KTKSENSEX,Mutual Fund Scheme - ETF
NIRAJ CEMENT STRUCTURALS LTD.,NIRAJ,Civil Construction
RANE BRAKE LINING LTD.,RBL,Auto Components & Equipments
RANE ENGINE VALVE LTD.,RANEENGINE,Auto Components & Equipments
BAFNA PHARMACEUTICALS LTD.,BAFNAPHARM,Pharmaceuticals
CHL LTD.,CHLLTD,Hotels & Resorts
Sejal Glass Ltd,SEJAL,Glass - Industrial
ARCHIDPLY INDUSTRIES LTD.,ARCHIDPLY,Plywood Boards/ Laminates
Lotus Eye Hospital And Institute Ltd,LEHIL,Hospital
SOMI CONVEYOR BELTINGS LTD.,SOMICONV,Industrial Equipments
LGB FORGE LTD.,LGBFORGE,Auto Components & Equipments
LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,LPDC,Residential- Commercial Projects
SICAGEN INDIA LTD.,SICAGEN,Trading & Distributors
SIMPLEX MILLS COMPANY LTD.,SIMPLXMIL,Other Textile Products
SIMPLEX PAPERS LTD.,SIMPLXPAP,Paper & Paper Products
20 MICRONS LTD.,20MICRONS,Industrial Minerals
ZF Commercial Vehicle Control Systems India Ltd,ZFCVINDIA,Auto Components & Equipments
ALKALI METALS LTD.,ALKALI,Specialty Chemicals
ISGEC Heavy Engineering Ltd,ISGEC,Engineering- Designing & Construction
INDIAN METALS & FERRO ALLOYS LTD.,IMFA,Ferro & Silica Manganese
VEDAVAAG SYSTEMS LTD.,VEDAVAAG,IT Enabled Services
MANJEERA CONSTRUCTIONS LTD.,MANJEERA,Residential- Commercial Projects
Mold-Tek Packaging Limited,MOLDTKPAC,Packaging
MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,MHRIL,Hotels & Resorts
Excel Realty N Infra Ltd,EXCEL,Trading & Distributors
RAJ OIL MILLS LTD.,RAJOIL,Edible Oil
BENGAL & ASSAM COMPANY LTD.,BENGALASM,Non Banking Financial Company (NBFC)
ADANI POWER LTD.,ADANIPOWER,Electric Utilities
NHPC LTD.,NHPC,Electric Utilities
SURYAAMBA SPINNING MILLS LTD.,SURYAAMBA,Other Textile Products
GLOBUS SPIRITS LTD.,GLOBUSSPR,Breweries & Distilleries
OIL INDIA LTD.,OIL,Oil Exploration & Production
Reliance Naval and Engineering Ltd,RNAVAL,Ship Building & Allied Services
BHILWARA TECHNICAL TEXTILES LTD.,BTTL,Trading - Textile Products
SHREE PRECOATED STEELS LTD.,SPSL,Iron & Steel Products
Expleo Solutions Ltd,EXPLEOSOL,IT Enabled Services
RattanIndia Power Limited,RTNPOWER,Electric Utilities
Den Networks Ltd,DEN,TV Broadcasting & Software Production
ASTEC LIFESCIENCES LIMITED,ASTEC,Pesticides & Agrochemicals
D-Link (India) Ltd,DLINKINDIA,Computers Hardware & Equipments
JSW Energy Ltd,JSWENERGY,Electric Utilities
Essar Securities Ltd,ESSARSEC,Other Financial Services
Godrej Properties Ltd,GODREJPROP,Residential- Commercial Projects
D B Corp Ltd,DBCORP,Print Media
MBL Infrastructures Ltd,MBLINFRA,Civil Construction
Jubilant FoodWorks Ltd,JUBLFOOD,Restaurants
Vascon Engineers Ltd,VASCONEQ,Engineering- Designing & Construction
Thangamayil Jewellery Ltd,THANGAMAYL,Gems- Jewellery And Watches
D B Realty Ltd,DBREALTY,Residential- Commercial Projects
Emmbi Industries Ltd,EMMBI,Packaging
Hathway Cable & Datacom Ltd,HATHWAY,TV Broadcasting & Software Production
ARSS INFRASTRUCTURE PROJECTS LTD.,ARSSINFRA,Civil Construction
TEXMO PIPES & PRODUCTS LTD.,TEXMOPIPES,Plastic Products - Industrial
SUNDARAM MULTI PAP LTD.,SUNDARAM,Stationary
COROMANDEL ENGINEERING COMPANY LTD.,COROENGG,Residential- Commercial Projects
ROSSELL INDIA LTD.,ROSSELLIND,Aerospace & Defense
MAN INFRACONSTRUCTION LTD.,MANINFRA,Engineering- Designing & Construction
TAMBOLI CAPITAL LTD.,TAMBOLI,Holding Company
IL&FS Transportation Networks Ltd,IL&FSTRANS,Civil Construction
PERSISTENT SYSTEMS LTD.,PERSISTENT,Computers - Software & Consulting
INTRASOFT TECHNOLOGIES LTD.,ISFT,E-Retail/ E-Commerce
GOENKA DIAMOND & JEWELS LTD.,GOENKA,Gems- Jewellery And Watches
KCP SUGAR & INDUSTRIES CORPORATION LTD.,KCPSUGIND,Sugar
Kirloskar Electric Company Ltd,KECL,Other Electrical Equipment
Nel Holdings South Ltd,NEH,Residential- Commercial Projects
Tarapur Transformers Ltd,TARAPUR,Heavy Electrical Equipment
SJVN Ltd,SJVN,Electric Utilities
Jaypee Infratech Ltd,JPINFRATEC,Civil Construction
EMAMI PAPER MILLS LTD.,EMAMIPAP,Paper & Paper Products
Kriti Nutrients Ltd,KRITINUT,Edible Oil
GKB OPHTHALMICS LTD.,GKB,Medical Equipment & Supplies
HINDUSTAN MEDIA VENTURES LTD.,HMVL,Print Media
Emami Realty Ltd,EMAMIREAL,Residential- Commercial Projects
ASIAN HOTELS (EAST) LTD.,AHLEAST,Hotels & Resorts
Bajaj Consumer Care Ltd,BAJAJCON,Personal Care
PRAKASH STEELAGE LTD.,PRAKASHSTL,Iron & Steel Products
GUJARAT PIPAVAV PORT LTD.,GPPL,Port & Port services
WELSPUN INVESTMENTS AND COMMERCIALS LTD.,WELINV,Investment Company
INDOSOLAR LTD.,INDOSOLAR,Heavy Electrical Equipment
Sastasundar Ventures Ltd,SASTASUNDR,Healthcare Service Provider
CAREER POINT LTD.,CAREERP,Education
EROS INTERNATIONAL MEDIA LTD.,EROSMEDIA,Film Production- Distribution & Exhibition
RAMKY INFRASTRUCTURE LTD.,RAMKY,Civil Construction
ORIENT GREEN POWER COMPANY LTD.,GREENPOWER,Electric Utilities
GALLANTT ISPAT LTD.,GALLISPAT,Iron & Steel Products
CANTABIL RETAIL INDIA LTD.,CANTABIL,Garments & Apparels
SEA TV NETWORK LTD.,SEATV,TV Broadcasting & Software Production
VA TECH WABAG LTD.,WABAG,Water Supply & Management
BEDMUTHA INDUSTRIES LTD.,BEDMUTHA,Iron & Steel Products
ASHOKA BUILDCON LTD.,ASHOKA,Civil Construction
COMMERCIAL ENGINEERS & BODY BUILDERS CO. LTD.,CEBBCO,Commercial Vehicles
OBEROI REALTY LTD.,OBEROIRLTY,Residential- Commercial Projects
PRESTIGE ESTATES PROJECTS LTD.,PRESTIGE,Residential- Commercial Projects
GYSCOAL ALLOYS LTD.,GAL,Iron & Steel Products
COAL INDIA LTD.,COALINDIA,Coal
GRAVITA INDIA LTD.,GRAVITA,Industrial Minerals
RPP INFRA PROJECTS LTD.,RPPINFRA,Civil Construction
RDB REALTY & INFRASTRUCTURE LTD.,RDBRIL,Residential- Commercial Projects
